,nama,harga,deskripsi,berat,spesifikasi,kondisi,stok,dilihat,tertarik,terjual,rating,nama_toko,lokasi,kurir_pengiriman,tag,gambar,link
14,Laris Canon EOS RP Mirrorless Digital Camera with 24-105mm,42899000,"SILAHKAN DI ORDER KAKGaransi Resmi 1 Tahun PT.DatascripProduct Highlights:26.2MP Full-Frame CMOS SensorDIGIC 8 Image ProcessorUHD 4K and Full HD 1080 Video2.36m-Dot OLED Electronic Viewfinder3"" 1.04m-Dot Vari-Angle Touchscreen LCDDual Pixel CMOS AF, 4779 AF PointsISO 100-40000, Up to 5 fps ShootingWi-Fi and Bluetooth ConnectivityRF 24-105mm f/4L IS USM LensIn the Box:Canon EOS RP Mirrorless Digital Camera with 24-105mm LensRF 24-105mm f/4L IS USM LensLP-E17 Lithium-Ion Battery PackLC-E17 Charger for LP-E17 Battery PackR-F-5 Camera CoverER-EOSRP StrapWhatsapp Only: Info : Item stok berjalan, mohon konfirmasi sebelum melakukan transaksi / pembelian, terima kasih.TERIMAKASIH SUDAH BERBELANJA",1000,{},Baru,100,0,0,0,0.0,rais zulkarnain store,Jakarta Pusat,JNE REG,,https://s0.bukalapak.com/img/09973984632/large/data.jpeg,https://www.bukalapak.com/p/kamera/aksesoris-kamera/aksesoris-lainnya-896/3hxaaaz-jual-laris-canon-eos-rp-mirrorless-digital-camera-with-24-105mm
15,Canon R6 Canon EOS R6 Mirrorless Camera Body Only Garansi Resmi,42790000,"READY NOW!!CANON MIRRORLESS DIGITAL CAMERACanon EOS R6 Mirrorless Digital Camera (Body Only) Brand New In Box (BNIB)Garansi Resmi 2 Tahun PT. Datascrip (CANON ID)(Kamera ini bergaransi RESMI DATASCRIP, bukan garansi toko atau distributor!!)Pilihan Warna :BlackPWP Mount Adapter Special Price Rp 1.000.000In the Box :Canon EOS R6 Mirrorless Digital Camera (Body Only)Canon LP-E6NH Lithium-Ion Battery (7.2V, 2130mAh)Canon LC-E6 Charger for LP-E6 Battery PackCanon R-F-5 Camera CoverManual BookLimited 2-Year Warranty PT. DatascripKey Features :20MP Full-Frame CMOS SensorDIGIC X Image Processor4K60p and FHD 120p 10-Bit Internal VideoSensor-Shift 5-Axis Image StabilizationFor the everyday shooter with high demands, the Canon EOS R6 is a versatile tool to meet the photo and video requirements of a contemporary imaging workflow. This full-frame mirrorless camera revolves around a refined 20MP CMOS sensor and DIGIC X processor, which afford quick shooting up to 12 fps, apt 4K60 video recording, and wide-ranging sensitivity to ISO 102400. It also sports 5-axis in-body image stabilization to help steady shots when working in low-light conditions.As a do-everything, highly versatile camera, the R6 also employs the sensor and processor for robust focusing performance. Dual Pixel CMOS AF offers quick, smooth, and intelligent focusing using 1053 selectable points that cover the entire field of view. This focusing system has also been updated to make use of Deep Learning technology for improved subject tracking as well as precise eye, face, and head-detection for both people and animals.",1500,"{'body_color': 'hitam', 'brand': 'Canon', 'garansi': '2 tahun', 'image_stabilization': 'Yes', 'megapixel': '> 20.0MP', 'memory_card_type': 'SD Card', 'optical_zoom': '> 7x', 'screen_size': '> 3""', 'type': 'Mirrorless ', 'video': 'Yes'}",Baru,10,0,2,0,0.0,Jepretan Indonesia,Jakarta Pusat,"JNE REG, JNE YES, SiCepat REG, SiCepat BEST, J&T REG, GO-SEND Same Day, GO-SEND Instant, Grab Instant, Grab Same Day, TIKI Reg, TIKI ONS"," Kamera Mirrorless, Kamera Sony, Kamera Canon, ",https://s0.bukalapak.com/img/51593906142/large/data.jpeg,https://www.bukalapak.com/p/kamera/kamera-digital/3l2o5mv-jual-canon-r6-canon-eos-r6-mirrorless-camera-body-only-garansi-resmi
16,Camera Goods - Canon Lens RF 28-70mm F2L USM ,42500000,"Canon RF 28-70mm F2L USM LensCombining the versatility of a zoom with the speed typically reserved for a prime, the Canon RF 28-70mm f/2L USM is a wide-angle to portrait-length lens distinguished by its impressively unique f/2 constant maximum aperture. This bright design yields excellent low-light performance along with enhanced control over depth of field for isolating subject matter. Ultra-Low Dispersion glass is employed in the optical design, and greatly reduces color fringing and chromatic aberrations in order to realize high clarity and color accuracy. Complementing the advanced optical properties is Canon's proven ring-type Ultrasonic Motor, which delivers fast and quiet autofocus performance along with full-time manual focus control. Additionally, unique to RF lenses, this 28-70mm incorporates a configurable Control Ring for intuitively adjusting exposure settings, including ISO, aperture, and exposure compensation, from the lens itself.Menerima Pembayaran Via :Debit BCA, Mandiri, dan Bank - Bank Berlogo Alto/Prima/Atm BersamaCredit Card Visa &amp; MasterThank You",2000,"{'brand': 'Canon', 'focus_type': 'Zoom', 'kaliber': '82mm', 'type': 'Wide Angle'}",Baru,5,0,2,0,0.0,Camera Goods,Jakarta Utara,"SiCepat REG, SiCepat BEST, SiCepat HALU, GO-SEND Instant, Grab Instant, Grab Same Day, JNE REG, JNE Trucking, Ambil Sendiri, JNE YES"," Lens Canon, ",https://s0.bukalapak.com/img/56181584241/large/Camera_Goods___Canon_Lens_RF_28_70mm_F2L_USM_.jpg,https://www.bukalapak.com/p/kamera/lensa/1a1m6lf-jual-camera-goods-canon-lens-rf-28-70mm-f2l-usm
17,Camera Goods - Canon Lens RF 28-70mm F2L USM ,42500000,"Canon RF 28-70mm F2L USM LensCombining the versatility of a zoom with the speed typically reserved for a prime, the Canon RF 28-70mm f/2L USM is a wide-angle to portrait-length lens distinguished by its impressively unique f/2 constant maximum aperture. This bright design yields excellent low-light performance along with enhanced control over depth of field for isolating subject matter. Ultra-Low Dispersion glass is employed in the optical design, and greatly reduces color fringing and chromatic aberrations in order to realize high clarity and color accuracy. Complementing the advanced optical properties is Canon's proven ring-type Ultrasonic Motor, which delivers fast and quiet autofocus performance along with full-time manual focus control. Additionally, unique to RF lenses, this 28-70mm incorporates a configurable Control Ring for intuitively adjusting exposure settings, including ISO, aperture, and exposure compensation, from the lens itself.Menerima Pembayaran Via :Debit BCA, Mandiri, dan Bank - Bank Berlogo Alto/Prima/Atm BersamaCredit Card Visa &amp; MasterThank You",2000,"{'brand': 'Canon', 'focus_type': 'Zoom', 'kaliber': '82mm', 'type': 'Wide Angle'}",Baru,5,0,2,0,0.0,Camera Goods,Jakarta Utara,"SiCepat REG, SiCepat BEST, SiCepat HALU, GO-SEND Instant, Grab Instant, Grab Same Day, JNE REG, JNE Trucking, Ambil Sendiri, JNE YES"," Lens Canon, ",https://s0.bukalapak.com/img/56181584241/large/Camera_Goods___Canon_Lens_RF_28_70mm_F2L_USM_.jpg,https://www.bukalapak.com/p/kamera/lensa/1a1m6lf-jual-camera-goods-canon-lens-rf-28-70mm-f2l-usm
18,Camera Goods - Canon Lens RF 28-70mm F2L USM ,42500000,"Canon RF 28-70mm F2L USM LensCombining the versatility of a zoom with the speed typically reserved for a prime, the Canon RF 28-70mm f/2L USM is a wide-angle to portrait-length lens distinguished by its impressively unique f/2 constant maximum aperture. This bright design yields excellent low-light performance along with enhanced control over depth of field for isolating subject matter. Ultra-Low Dispersion glass is employed in the optical design, and greatly reduces color fringing and chromatic aberrations in order to realize high clarity and color accuracy. Complementing the advanced optical properties is Canon's proven ring-type Ultrasonic Motor, which delivers fast and quiet autofocus performance along with full-time manual focus control. Additionally, unique to RF lenses, this 28-70mm incorporates a configurable Control Ring for intuitively adjusting exposure settings, including ISO, aperture, and exposure compensation, from the lens itself.Menerima Pembayaran Via :Debit BCA, Mandiri, dan Bank - Bank Berlogo Alto/Prima/Atm BersamaCredit Card Visa &amp; MasterThank You",2000,"{'brand': 'Canon', 'focus_type': 'Zoom', 'kaliber': '82mm', 'type': 'Wide Angle'}",Baru,5,0,2,0,0.0,Camera Goods,Jakarta Utara,"SiCepat REG, SiCepat BEST, SiCepat HALU, GO-SEND Instant, Grab Instant, Grab Same Day, JNE REG, JNE Trucking, Ambil Sendiri, JNE YES"," Lens Canon, ",https://s0.bukalapak.com/img/56181584241/large/Camera_Goods___Canon_Lens_RF_28_70mm_F2L_USM_.jpg,https://www.bukalapak.com/p/kamera/lensa/1a1m6lf-jual-camera-goods-canon-lens-rf-28-70mm-f2l-usm
19,Camera Dslr Canon Eos-1D X Mark II Body,41000000,"Harga Termurah Dari Kami Untuk KalianCamera Dslr Canon Eos-1D X Mark II Body OnlyKeunggulan Camera Eos 1D X Mark2 Ini Sangat legendaris Di Setiap Langkahnya Ini Sangat Cepat Dengan Pemotretan Bersambung Hingga 14 Fps (Hingga 16 Fps * Dalam Mode Live view) Dan Sistem A.f 61 Poin Dengan Kemampuan Video 4K Dan Sensor Yang Kuat Standar Iso 100-51200Kondisi: Used (Second) Masih Bagus Dan Masih Mulus,Sensor Pun Bersih,Tulisan Pada Body Masih Terlihat Dengan JelasShuttercount: 14.xxx JepretanFungsi: Di Jamin Normal Tanpa Ada Masalah ApapunPrice: Rp.41.000.000Perlengkapan: Dus,Charger,Battre,Strap,Body Cap,Memory CFBarang yang kami jual bergaransi fungsi selama 3x24 jam setelah pembeli mengonfirmasi bahwa telat menerima unit pada kolom pembelianBagi yang ingin melihat langsung bisa kunjungi store kami di metro atom plaza Lt 2 blok aks 08 pasarbaru jakarta pusatDan jangan lupa di follow IG kami untuk informasi tentang produk produk kami hanya di @agenkamera_08",2000,"{'body_color': 'hitam', 'brand': 'Canon', 'garansi': 'Tidak bergaransi', 'image_stabilization': 'Yes', 'megapixel': '> 20.0MP', 'memory_card_type': 'SM Card', 'optical_zoom': 'fixed focus', 'screen_size': '> 3""', 'type': 'DSLR', 'video': 'Yes'}",Bekas,1,0,3,0,0.0,Agen Kamera,Jakarta Pusat,"J&T REG, Grab Instant, Grab Same Day, GO-SEND Same Day, GO-SEND Instant, JNE REG, JNE YES, JNE Trucking, Ambil Sendiri, SiCepat REG, SiCepat BEST, Lion Parcel ONEPACK, Lion Parcel REGPACK",,https://s1.bukalapak.com/img/64327710032/large/data.jpeg,https://www.bukalapak.com/p/kamera/kamera-digital/3evl7nr-jual-camera-dslr-canon-eos-1d-x-mark-ii-body
20,Canon EOS 6D Mark II Kit 24-105mm F4 L DSLR Camera - Garansi Resmi,40560000,"Garansi Resmi 1 Tahun Datascript26.2MP Full-Frame CMOS SensorDIGIC 7 Image Processor45-Point All-Cross Type AF SystemFull HD Video at 60 fps; Digital IS3"" 1.04m-Dot Vari-Angle Touchscreen LCDDual Pixel CMOS AF and Movie Servo AFNative ISO 40000, Expanded to ISO 1024006.5 fps Shooting; Time-Lapse &amp; HDR MovieBuilt-In GPS, Bluetooth &amp; Wi-Fi with NFCDust and Water-Resistant; SD Card SlotNaik ke full-frame dengan EOS 6D Mark II DSLR Camera dari Canon. Membuat pencitraan full-frame performa tinggi lebih mudah diakses, 6D Mark II membuat banyak kemajuan dibanding pendahulunya untuk meningkatkan pada setiap aspek pengambilan dan pembuatan gambar. Pembaruan utama datang dalam bentuk sensor CMOS 26.2MP dan penggunaan DIGIC 7 Image Processor untuk menghasilkan gambar yang lebih tajam dan lebih jelas dalam berbagai situasi pengambilan gambar. Pengaturan ini menawarkan rentang sensitivitas asli yang ditingkatkan dari ISO 100-40000, yang kemudian dapat diperluas ke ISO 50-102400, serta kecepatan pemotretan cepat hingga 6,5 fps.",2500,"{'body_color': 'hitam', 'brand': 'Canon', 'garansi': '1-12 bulan', 'image_stabilization': 'No', 'megapixel': '> 20.0MP', 'memory_card_type': 'SD Card', 'optical_zoom': '< 2x', 'screen_size': '2"" - 3""', 'type': 'DSLR', 'video': 'Yes'}",Baru,1,0,1,0,0.0,Megakamera,Jakarta Pusat,"J&T REG, SiCepat REG, SiCepat BEST, JNE REG, JNE YES, GO-SEND Same Day, TIKI Reg, TIKI ONS, GO-SEND Instant, Grab Instant, Grab Same Day, SiCepat HALU",,https://s3.bukalapak.com/img/8475786776/large/Canon_EOS_6D_Mark_II_Kit_24_105mm_F4_L_DSLR_Camera___Garansi.jpg,https://www.bukalapak.com/p/kamera/kamera-digital/18z6xvw-jual-canon-eos-6d-mark-ii-kit-24-105mm-f4-l-dslr-camera-garansi-resmi
21,Camera Goods - Canon RF 85mm F1.2L USM Lens,37000000,"Canon RF 85mm f/1.2L USMPairing a cherished short-telephoto focal length with an exceptionally bright maximum aperture, the Canon RF 85mm f/1.2L USM is also characterized by its advanced optical design to produce well-corrected imagery. The fast f/1.2 design excels in difficult lighting conditions and also benefits working with shallow depth of field and selective focus techniques. The optical layout incorporates a Blue Spectrum Refractive Optics element; a specially developed element that helps to nearly eliminate chromatic aberrations and color fringing for notable clarity and color accuracy.Menerima Pembayaran Via :Debit BCA, Mandiri, dan Bank - Bank Berlogo Alto/Prima/Atm BersamaCredit Card Visa &amp; MasterThank You",4000,"{'brand': 'Canon', 'focus_type': 'Fixed focus', 'kaliber': '82mm', 'type': 'Wide Angle'}",Baru,1,0,1,0,0.0,Camera Goods,Jakarta Utara,"SiCepat REG, SiCepat BEST, SiCepat HALU, GO-SEND Instant, Grab Instant, Grab Same Day, JNE REG, JNE Trucking, Ambil Sendiri, JNE YES",,https://s0.bukalapak.com/img/54467274241/large/Camera_Goods___Canon_RF_85mm_f_12L_USM.jpg,https://www.bukalapak.com/p/kamera/lensa/2akxtid-jual-camera-goods-canon-rf-85mm-f1-2l-usm-lens
22,Canon EOS RP Mirrorless Digital Camera with 24-240mm Lens - ORIGINAL,35950000,"BARU DAN ORIGINAL 100%GARANSI 1 TAHUN RESMI CANON DATASCRIPBONUS :-Battery LP-E17-Mount Adapter-Canon CS100Spesifikasi:26.2 Megapixel Full Frame CMOS sensor DIGIC 8 Image ProcessorDual PIXEL CMOS AFDual PIXEL RAW0.39-inch OLED color EVF. Approx. 2630k dots3"" Vari-Angle LCD Touch Screen. Approx. 1040k dotsVideo Recording 4K 30pEye Detection AFSilent ShootingBuilt in Wifi / Bluetooth143 AF Areas (Max. 4799 AF Point Positions)ISO 100-40000 expanded to L:50, H1: 51200, H2: 102400 (Shooting Mode)Approx. 4 fps(Servo AF) / 5 fps (One-Shot AF)SD/SDHC/SDXC memory card, UHS-II and UHS-I cards supportedIn the BoxCanon EOS RP Mirrorless Digital Camera with 24-240mm LensCanon RF 24-240mm f/4-6.3 IS USM LensCanon LP-E17 Lithium-Ion Battery PackCanon LC-E17 Charger for LP-E17 Battery PackCanon R-F-5 Camera CoverER-EOSRP Strap",6000,"{'body_color': 'hitam', 'brand': 'Canon', 'garansi': '1-12 bulan', 'image_stabilization': 'Yes', 'megapixel': '> 20.0MP', 'memory_card_type': 'SD Card', 'optical_zoom': '> 7x', 'screen_size': '> 3""', 'type': 'Mirrorless ', 'video': 'Yes'}",Baru,21,0,0,0,0.0,DJI PRO,Jakarta Pusat,"SiCepat REG, SiCepat BEST, JNE REG, Ambil Sendiri, Grab Instant, Grab Same Day, GO-SEND Same Day, GO-SEND Instant, JNE YES",,https://s0.bukalapak.com/img/58767977241/large/Canon_EOS_RP_Mirrorless_Digital_Camera_with_24_240mm_Lens___.jpg,https://www.bukalapak.com/p/kamera/kamera-digital/2aqo2kv-jual-canon-eos-rp-mirrorless-digital-camera-with-24-240mm-lens-original
23,Laris Canon EOS 7D Mark II DSLR Camera Body with W-E1 Wi-Fi Adapter,31616000,"SILAHKAN DI ORDER KAKHarga Normal Rp 24.320.000Garansi Resmi 1 Tahun PT.DatascripBukan Garansi Distributor atau Garansi Toko !!!roduct Highlights:20.2MP APS-C CMOS SensorDual DIGIC 6 Image Processors3.0"" 1.04m-Dot Clear View II LCD MonitorFull HD 1080p/60 Video &amp; Movie Servo AFDual Pixel CMOS AF with Live View65-Point All Cross-Type Phase-Detect AFNative ISO 16000, Extended to ISO 5120010 fps Shooting at Full ResolutionBuilt-In GPS Receiver &amp; Digital CompassWi-Fi Connectivity via W-E1 AdapterIn the BoxCanon EOS 7D Mark II DSLR Camera Body with W-E1 Wi-Fi AdapterW-E1 Wi-Fi AdapterLP-E6N Lithium-Ion Battery Pack (7.2V, 1865mAh)LC-E6 Charger for LP-E6 Battery PackEyecup EgRF-3 Body Cap for Canon EOS CamerasIFC-150U II USB 3.1 Gen 1 Interface Cable for DSLRsWide Camera StrapBattery CoverSoftware CD-ROMLimited 1-Year WarrantyWhatsapp Only: Info : Item stok berjalan, mohon konfirmasi sebelum melakukan transaksi / pembelian, terima kasih.TERIMAKASIH SUDAH BERBELANJA",1000,{},Baru,100,0,0,0,0.0,rais zulkarnain store,Jakarta Pusat,JNE REG,,https://s0.bukalapak.com/img/50431984632/large/data.jpeg,https://www.bukalapak.com/p/kamera/aksesoris-kamera/aksesoris-lainnya-896/3hxaajw-jual-laris-canon-eos-7d-mark-ii-dslr-camera-body-with-w-e1-wi-fi-adapter
24,Camera Goods - Canon RF 15-35mm F2.8 L IS USM,31499000,"Camera Goods - Canon RF 15-35mm F2.8 L IS USMCovering a versatile wide-angle focal length range, the RF 15-35mm f/2.8L IS USM from Canon is also characterized by its bright f/2.8 constant maximum aperture. This bright design enables working in available light conditions and also affords greater control over depth of field. The range of wide focal lengths suits working in a variety of situations, from landscape to documentary shooting, and this zoom is complemented by an advanced optical design that greatly reduces color fringing and distortion for high clarity and sharpness. An Air-Sphere coating has also been applied to reduce flare and ghosting for improved contrast and color fidelity when working in bright conditions.Menerima Pembayaran Via :Debit BCA, Mandiri, dan Bank - Bank Berlogo Alto/Prima/Atm BersamaCredit Card Visa &amp; MasterThank You",2000,"{'brand': 'Canon', 'focus_type': 'Zoom', 'kaliber': '82mm', 'type': 'Wide Angle'}",Baru,1,0,0,0,0.0,Camera Goods,Jakarta Utara,"SiCepat REG, SiCepat BEST, SiCepat HALU, GO-SEND Instant, Grab Instant, Grab Same Day, JNE REG, JNE Trucking, Ambil Sendiri, JNE YES"," Lensa Canon, ",https://s1.bukalapak.com/img/18967093932/large/data.jpeg,https://www.bukalapak.com/p/kamera/lensa/2b4lbc4-jual-camera-goods-canon-rf-15-35mm-f2-8-l-is-usm
25,Canon EOS R Mirrorless Digital Camera Body Only - EOS R BO,30700000,"BARU DAN ORIGINAL 100%GARANSI 1 TAHUN RESMI CANON DATASCRIPPAKET BONUS :CS 100ADAPTOR RF NEWProduct Highlights :30.3MP Full-Frame CMOS SensorDIGIC 8 Image ProcessorUHD 4K30 Video; C-Log &amp;amp; 10-Bit HDMI OutDual Pixel CMOS AF, 5655 AF Points3.69m-Dot OLED Electronic Viewfinder3.15"" 2.1m-Dot Swivel Touchscreen LCDExpanded ISO 50-102400, 8 fps ShootingWi-Fi and Bluetooth, SD UHS-II Card SlotMulti-Function Bar, Dual Pixel RAWIn the Box :Canon EOS R Mirrorless Digital Camera (Body Only)LP-E6N Lithium-Ion Battery Pack (7.2V, 1865mAh)LC-E6 Charger for LP-E6 Battery PackER-100B Neck StrapCable ProtectorIFC-100U Interface Cable (39.4"")R-F-5 Camera Cover",6000,"{'body_color': 'hitam', 'brand': 'Canon', 'garansi': '1-12 bulan', 'image_stabilization': 'Yes', 'megapixel': '> 20.0MP', 'memory_card_type': 'SD Card', 'optical_zoom': '> 7x', 'screen_size': '> 3""', 'type': 'DSLR', 'video': 'Yes'}",Baru,15,0,20,1,5.0,DJI PRO,Jakarta Pusat,"SiCepat REG, SiCepat BEST, JNE REG, Ambil Sendiri, Grab Instant, Grab Same Day, GO-SEND Same Day, GO-SEND Instant, JNE YES",,https://s4.bukalapak.com/img/9778902958/large/Canon_EOS_R_Mirrorless_Digital_Camera_Body_Only___EOS_R_BO.jpg,https://www.bukalapak.com/p/kamera/kamera-digital/s70ahc-jual-canon-eos-r-mirrorless-digital-camera-body-only-eos-r-bo
26,Canon EOS R Mirrorless Digital Camera Body Only - EOS R BO,30700000,"BARU DAN ORIGINAL 100%GARANSI 1 TAHUN RESMI CANON DATASCRIPPAKET BONUS :CS 100ADAPTOR RF NEWProduct Highlights :30.3MP Full-Frame CMOS SensorDIGIC 8 Image ProcessorUHD 4K30 Video; C-Log &amp;amp; 10-Bit HDMI OutDual Pixel CMOS AF, 5655 AF Points3.69m-Dot OLED Electronic Viewfinder3.15"" 2.1m-Dot Swivel Touchscreen LCDExpanded ISO 50-102400, 8 fps ShootingWi-Fi and Bluetooth, SD UHS-II Card SlotMulti-Function Bar, Dual Pixel RAWIn the Box :Canon EOS R Mirrorless Digital Camera (Body Only)LP-E6N Lithium-Ion Battery Pack (7.2V, 1865mAh)LC-E6 Charger for LP-E6 Battery PackER-100B Neck StrapCable ProtectorIFC-100U Interface Cable (39.4"")R-F-5 Camera Cover",6000,"{'body_color': 'hitam', 'brand': 'Canon', 'garansi': '1-12 bulan', 'image_stabilization': 'Yes', 'megapixel': '> 20.0MP', 'memory_card_type': 'SD Card', 'optical_zoom': '> 7x', 'screen_size': '> 3""', 'type': 'DSLR', 'video': 'Yes'}",Baru,15,0,20,1,5.0,DJI PRO,Jakarta Pusat,"SiCepat REG, SiCepat BEST, JNE REG, Ambil Sendiri, Grab Instant, Grab Same Day, GO-SEND Same Day, GO-SEND Instant, JNE YES",,https://s4.bukalapak.com/img/9778902958/large/Canon_EOS_R_Mirrorless_Digital_Camera_Body_Only___EOS_R_BO.jpg,https://www.bukalapak.com/p/kamera/kamera-digital/s70ahc-jual-canon-eos-r-mirrorless-digital-camera-body-only-eos-r-bo
